sentence,clean_text,sentimen,label_sentimen
"pelayanannya BURUK, jutek bgt gak sekali dua kali saya kesini selalu dijutekin (dine in & drive thru), pesan drive thru paket yg MEDIUM berulang kali disebut MEDIUM DIKASIH LARGE TANPA KONFIRMASI! tolong perbaiki attitude staffnya, sangat bertolak belakang dengan MCD JGC (sangat ramah dan orderan tdk pernah salah)","pelayanannya buruk, jutek bgt gak kali kesini dijutekin (dine in & drive thru), pesan drive thru paket yg medium berulang kali medium dikasih large konfirmasi! tolong perbaiki attitude staffnya, bertolak mcd jgc (sangat ramah orderan tdk salah)",0.0,0
"Pelayanan nya ga ramah , ga ada senyum2 nya bgt , beli ayam request mau bagian apa dibilang pelayan nya ga bisa pdhl jelas2 di outlet mana aja bisa , di apk nya aja bisa kok, beli es krim yg dtg es cair bener2 cair udh mana porsi nya …","pelayanan nya ga ramah , ga senyum2 nya bgt , beli ayam request dibilang pelayan nya ga pdhl jelas2 outlet aja , apk nya aja kok, beli es krim yg dtg es cair bener2 cair udh porsi nya …",0.0,0
"Pake Drive thru eh pas dicek di rumah kurang 1 menu. Akhirnya balik lagi walau kena macet lama di lampu merah. Udah gitu yg bikin gw kesel mbaknya gak ada kata2 maaf, sampe akhirnya gw bilang ""saya mau ketemu manajer nya dong"" baru deh …","pake drive thru eh pas dicek rumah 1 menu. kena macet lampu merah. udah gitu yg bikin gw kesel mbaknya gak kata2 maaf, sampe gw bilang ""saya ketemu manajer nya dong"" deh …",0.0,0
"Ayamnya lebih enak dri kfc..namun kentangnya suram.. ada paitnya. pelayanan kurang memuaskan.. terus kalau rame ngelayaninnya jadi se enak udel gitu? Pernah mau beli es krim..gk dilayani via drive thrue, harus didalem katanya.. alasannya gk jelas.. malah di cuekin sayanya..","ayamnya enak dri kfc..namun kentangnya suram.. paitnya. pelayanan memuaskan.. rame ngelayaninnya enak udel gitu? beli es krim..gk dilayani via drive thrue, didalem katanya.. alasannya gk jelas.. cuekin sayanya..",0.0,0
kecewa sekali sama kebersihan dan pelayanan di MCD sini. Tadi pagi saya sarapan disana pesan ayam spicy + nasi dan fruit tea ternyata …,kecewa kebersihan pelayanan mcd sini. pagi sarapan disana pesan ayam spicy + nasi fruit tea …,0.0,0
"W 😂😂kn bos sorry anak balita ajakin ke wc w turuti, di meja masih ada😂 ayam, nasi &air minum masih layak, pas balik ke meja yang w duduk sudah engga ada apa-apanya, w sempat kaget &tolong lh 😂😂kalau engga ada orang tolong jangan di …","w 😂😂kn bos sorry anak balita ajakin wc w turuti, meja ada😂 ayam, nasi &air minum layak, pas meja w duduk engga apa-apanya, w kaget &tolong lh 😂😂kalau engga orang tolong …",-0.0772,0
"Ayam nya enak, tp mohon utk paket nya di berikan pilihan utk ayam yg pedas atau yg tdk, krn kl utk anak"" Takut kepedasan.. Layanan sangat ramah, utk suasana sangat nyaman👍 …","ayam nya enak, tp mohon utk paket nya pilihan utk ayam yg pedas yg tdk, krn kl utk anak"" takut kepedasan.. layanan ramah, utk suasana nyaman👍 …",0.0,0
Sangat ketat pake aplikasi peduli lindungi kl udh max org nya ga bisa masuk jadi harus nunggu lumayan lama..kl ada org yg lupa check out abis dari McDonald's gmn nasib yg nunggu ini 😌 …,ketat pake aplikasi peduli lindungi kl udh max org nya ga masuk nunggu lumayan lama..kl org yg lupa check out abis mcdonald's gmn nasib yg nunggu 😌 …,0.0,0
"Saya beli 1 smokey bbq chck spicy, eh gak ada nasi nya","beli 1 smokey bbq chck spicy, eh gak nasi nya",0.0,0
"Agak kecewa sama mcd di buaran ini saat saya order untuk take away dijam dine in selesai tidak ramah seakan mengusir customer secara tidak langsung saat waktu dine in selesai, padahal saya cuma numpang duduk saja sembari nunggu ojek online, …","kecewa mcd buaran order take away dijam dine in selesai ramah seakan mengusir customer langsung dine in selesai, numpang duduk sembari nunggu ojek online, …",0.0,0
Kurang bagus di bidang kasir dan OB nya pada saat bersih bersih terkesan ngusir makanan masih utuh dah di ambil aja di buang lagi,bagus bidang kasir ob nya bersih bersih terkesan ngusir makanan utuh dah ambil aja buang,0.0,0
"Sueek bgt deh waiters nya, cofee float gue msh banyak di tinggal cuci tangan sebentar masa udah ilang aja di buang, konyol banget kan.. Asli bad bgt pelayanan nya, pdahal lokasi nya ga jauh dr rumah, tp jd males makan disini gegara waiters nya songong","sueek bgt deh waiters nya, cofee float gue msh tinggal cuci tangan sebentar udah ilang aja buang, konyol banget kan.. asli bad bgt pelayanan nya, pdahal lokasi nya ga dr rumah, tp jd males makan gegara waiters nya songong",-0.5423,0
Sy masuk dr pintu kecil yg menghadap ke kali BKT yg ternyata itu adalah pintu khusus keluar..jujur sy tdk tahu krn kebetulan parkir persis ddpn pintu tersebut.stlh masuk dr pintu itu..sy mau ngantri ada salah satu staff menegur sy dgn nada …,sy masuk dr pintu yg menghadap kali bkt yg pintu khusus keluar..jujur sy tdk krn parkir persis ddpn pintu tersebut.stlh masuk dr pintu itu..sy ngantri salah staff menegur sy dgn nada …,0.0,0
Jangan kesini guys. Kasirnya jutek. Gw pesen ga mau pentungan dikasih pentungan 😡 abis gitu parahnya bilang ga bisa debit. Bisanya cash. Coba tolong itu auditor diaudit kasirnya …,kesini guys. kasirnya jutek. gw pesen ga pentungan dikasih pentungan 😡 abis gitu parahnya bilang ga debit. bisanya cash. coba tolong auditor diaudit kasirnya …,0.0,0
"Parah mc d disini.. minta gelas buat ice cone aja g dikasih.. kecuali pesan dikit, lah ini pesan banyak.. masa iya makan sambil pegang ice cream.. minta sedotan jg jutek bgt pelayan'a.. padahal langganan mikir 2x skrg makan disini..","parah mc d disini.. gelas ice cone aja g dikasih.. kecuali pesan dikit, pesan banyak.. iya makan pegang ice cream.. sedotan jg jutek bgt pelayan'a.. langganan mikir 2x skrg makan disini..",0.0,0
Beli mcdonald 2 dari apk pas dibuka bisa2nya ayam yg satu gede yg satu kecil banget. Mana harganya sama lagi,beli mcdonald 2 apk pas dibuka bisa2nya ayam yg gede yg banget. harganya,0.0,0
"gw tarik bintang 4 nya, pelayananya payah, mesen minta dada katanya gak bisa karna 'jam segini' baru tau minta dada liat liat jam, better mcd JGC pelayanannya.","gw tarik bintang 4 nya, pelayananya payah, mesen dada gak karna 'jam segini' tau dada liat liat jam, better mcd jgc pelayanannya.",0.4404,1
"AMPUN KURANG SEKALI PELAYANANNYA JUTEK KASAR.. ATAS NAMA AMEL (SAYA LIAT NAMETAG) NO ANTRIAN MEJA PADA SAAT PEMBERIAN DIBANTING, TRUS PADA SAAT PEMBAYARAN DENGAN DEBIT CARD, SAAT JUTEK MEMBERI INFO. TOLONG DITINGKATKAN LAGI PELAYANANNYA. TERIMA KASIH.","ampun pelayanannya jutek kasar.. nama amel (saya liat nametag) no antrian meja pemberian dibanting, trus pembayaran debit card, jutek info. tolong ditingkatkan pelayanannya. terima kasih.",-0.296,0
"Pelayanan payah. Kita minta dicarikan meja utk 7 org, malah disuruh cari sendiri. Mau pesen nasi liwet (castrol). Katanya ga bisa krn masaknya lama. Ga recommend sama sekali.","pelayanan payah. dicarikan meja utk 7 org, disuruh cari sendiri. pesen nasi liwet (castrol). ga krn masaknya lama. ga recommend sekali.",0.3612,1
"Pelayananya terlalu lama Satu jam lebih baru jdi makananya,blm Sekurity parkiran motor yg TDK bisa mengatur parkiran sehingga terlalu penuh padahal didlm parkiran masih kosong,jdi yg baru datang parkir diluar area mc'd bahkan ada yg parkir di sebrang jalan karna semrawutnya parkiran yg dikira penuh padahal masih lega didlmnya.","pelayananya jam jdi makananya,blm sekurity parkiran motor yg tdk mengatur parkiran penuh didlm parkiran kosong,jdi yg parkir diluar area mc'd yg parkir sebrang jalan karna semrawutnya parkiran yg penuh lega didlmnya.",0.0,0
"Drive thru beli promo selamat dihari senin selasa nikmat, beli ayam spicy dapet nya paha dan sayap apa yang bisa dimakan kecil gitu ayam nya","drive thru beli promo selamat dihari senin selasa nikmat, beli ayam spicy dapet nya paha sayap dimakan gitu ayam nya",0.0,0
"Sering salah memberikan pesanan.. Apalagi pesenan to go & driver thru.. Harus di cek terlebih dahulu sebelum meninggalkan restoran, saya beberapa kali mengalami hal tersebut. Saya tau restorannya selalu ramai apalagi di Jumat & weekend, …","salah pesanan.. pesenan to go & driver thru.. cek meninggalkan restoran, kali mengalami tersebut. tau restorannya ramai jumat & weekend, …",0.0,0
saya bicarakan bisnis dengan 3 org di mcd kota bintang..saya pesan cola float dan kentang sebagai teman ngobrol..itupun area luar mcd teras yg ada payungnya dekat mushola tidak dalam mcd..saya diusir oleh secrty mcd loh.2x lagi..padahal …,bicarakan bisnis 3 org mcd kota bintang..saya pesan cola float kentang teman ngobrol..itupun area mcd teras yg payungnya mushola mcd..saya diusir secrty mcd loh.2x lagi..padahal …,0.0,0
Hanya memprioritaskan orderan take away dan makan di tempat. Orderan gofood terlantar. Pelanggan gofood pada marah nunggu sejam setengah cuma pesen 1 paket panas. Sama sama bayar tapi kok kaya gini.,memprioritaskan orderan take away makan tempat. orderan gofood terlantar. pelanggan gofood marah nunggu sejam pesen 1 paket panas. bayar kaya gini.,0.0,0
"Sekarang makan di sini ribet! Harus pindai QR segala. Trus masukin nomor KTP. Terus duduk harus sesuai peraturan tempat duduk. Kalau tidak, ditegor. Mungkin sebaiknya cari tempat lain kalau mau lebih praktis.","makan ribet! pindai qr segala. trus masukin nomor ktp. duduk sesuai peraturan duduk. tidak, ditegor. cari praktis.",0.0,0
"Pelayanan nyebelin. Beli drive thru. Saya info saos untuk di tambah sama mbak""nyq. Boro"" di tambah. Pas di cek Masa cuma 1 biji di dalamnya beli 2 menu. Tolong dong mcd klo ngasih saos jngan pelit. Ini kejadian ga cuma sekali. Emang enak apa makan tanpa saos","pelayanan nyebelin. beli drive thru. info saos mbak""nyq. boro"" tambah. pas cek 1 biji dalamnya beli 2 menu. tolong mcd klo ngasih saos jngan pelit. kejadian ga sekali. emang enak makan saos",0.0,0
"Habis makan disini, sy nunggu suami ngambil mobil di parkiran, krn hujan saya terpaksa nunggu dulu di dpn mcd, ternyata tukang parkirnya ngomongnya kasar, ""yg penting bayar dulu, terserah mau parkir kaya gmn, klo udh bayar bebas"" …","habis makan disini, sy nunggu suami ngambil mobil parkiran, krn hujan terpaksa nunggu dpn mcd, tukang parkirnya ngomongnya kasar, ""yg bayar dulu, terserah parkir kaya gmn, klo udh bayar bebas"" …",0.0,0
"Bisa gk sih pelayanannya sopan Masa ada 3 meja 3 kursi gk boleh betiga orgnya Terus di usir"" tanpa di carikan meja pengganti …","gk sih pelayanannya sopan 3 meja 3 kursi gk betiga orgnya usir"" carikan meja pengganti …",0.0,0
"Team auditor mcd raden inten, audit tuh kasirnya, masa dua struk nomer struk nya loncat jauh banget sampe ribuan... Ga masuk akal. Udh gitu cuma mau Terima cash.","team auditor mcd raden inten, audit tuh kasirnya, struk nomer struk nya loncat banget sampe ribuan... ga masuk akal. udh gitu terima cash.",0.0,0
"Pelayanannya sangat payah, orderan saya dikasih ke orang lain terpaksa harus nunggu 30 menit lebih","pelayanannya payah, orderan dikasih orang terpaksa nunggu 30 menit",0.0,0
"Hr ini saya sangat kecewa dengan pelayanan McDonald's duren sawit, saya pesan paket panas 2 (1) yg ayam nya 2 masa saya malah di kasih paket panas 1 yg ayam nya 1 pada hal saya ud jelas blg sm pelayan nya 😬😬😬, alesan dia kan td bapak blg …","hr kecewa pelayanan mcdonald's duren sawit, pesan paket panas 2 (1) yg ayam nya 2 kasih paket panas 1 yg ayam nya 1 ud blg sm pelayan nya 😬😬😬, alesan td blg …",0.0,0
Hanya ada 1 pegawai yang ramah. DAN SANGAT DISAYANGKAN PEGAWAI Yang lain SANGAT TIDAK RAMAH DAN SOROT MATANYA SEMUA JUTEK TIDAK MENGHARGAI TAMU.,1 pegawai ramah. disayangkan pegawai ramah sorot matanya jutek menghargai tamu.,0.0,0
"Rame banget, tempatnya terlalu dempet sehingga saat banyak orang terlalu sempit","rame banget, tempatnya dempet orang sempit",0.0,0
Baru saja saya pesan lewat gojek. . Kenapa saya pesan untuk ayamnya paha atas paha bawah tapi yang dikasih malah dada sayap gasesuai pesanan. Udh gitu saya pesan paket berdua minumannya dikasih cuma satu. . Gimana sih pelayanannya kurang di cek pesanannya sering saya pesan minta ayam pilihan tapi yg dikasih ga sesuai pesnanan saya,pesan gojek. . pesan ayamnya paha paha dikasih dada sayap gasesuai pesanan. udh gitu pesan paket berdua minumannya dikasih satu. . gimana sih pelayanannya cek pesanannya pesan ayam pilihan yg dikasih ga sesuai pesnanan,0.0,0
"Padahal Ada security parking nya, namun scurity Biasa yg Berseragam atas nama sopian meminta uang parkir.","security parking nya, scurity yg berseragam nama sopian uang parkir.",0.34,1
"ngedrive thru ngasal staff nya, minta ayam krispi malah di kasi pedes..setidaknya konfirmasi dulu kalo emg ga ada, ade saya jadi ga bisa makan kalo pedes","ngedrive thru ngasal staff nya, ayam krispi kasi pedes..setidaknya konfirmasi kalo emg ga ada, ade ga makan kalo pedes",0.0,0
"Kantong nya dingin es basah robek, panas uap robek juga, hujan repot. Saya ngerti d larang plastik. Tapi king burger dan carl jr bisa lebih tebal walau bahan kaya kertas","kantong nya dingin es basah robek, panas uap robek juga, hujan repot. ngerti d larang plastik. king burger carl jr tebal bahan kaya kertas",0.0,0
Gila...pertama kali nya makan McD yang ASIN nya kaya air laut.Ngasih Kembalian bertele tele... Kasir nya bingung awalnya bilang mau di Anter sekalian makanan eh ga tau nya gak di anterin. Sampe di samperin bilangnya kehabisan receh. MCD terburuk yang pernah di datengin. KECEWA.semoga lebih di perhatikan lagi.Tq,gila...pertama kali nya makan mcd asin nya kaya air laut.ngasih kembalian bertele tele... kasir nya bingung bilang anter makanan eh ga tau nya gak anterin. sampe samperin bilangnya kehabisan receh. mcd terburuk datengin. kecewa.semoga perhatikan lagi.tq,0.0,0
"Tempatnya mudah dijangkau dan populer juga, bersih, wangi, musiknya cozy Tapi malam ini saya kecewa dengan pelayanannya karena saya ""ditembak"" menu paket …","tempatnya mudah dijangkau populer juga, bersih, wangi, musiknya cozy malam kecewa pelayanannya ""ditembak"" menu paket …",0.0,0
"Pelayan nya yg perempuan songong semua pada belagu , gua beli sendiri pas drive true , tapi harganya disamain ke belanja di gofood, mentang"" ojol , pelayannya kurang ramah pada belagu semua","pelayan nya yg perempuan songong belagu , gua beli pas drive true , harganya disamain belanja gofood, mentang"" ojol , pelayannya ramah belagu",0.4215,1
Ngantri untuk ojol lama di hari² besar bisa sampe 2 jam.. di perbaiki dan di perbanyak lg crew/staff khusus pelayanan ojol agar lebih cepat...,ngantri ojol hari² sampe 2 jam.. perbaiki perbanyak lg crew/staff khusus pelayanan ojol cepat...,0.0,0
"Okelah ya rame bgd.. Tapi tolong donk kalo ngelayanin bisa pilah pilih, mana urgent mana gak... Gue pesen di grab food n sampe 1 1/2 belom sampe tuh makanan gara2 pelayanan di …","okelah ya rame bgd.. tolong donk kalo ngelayanin pilah pilih, urgent gak... gue pesen grab food n sampe 1 1/2 belom sampe tuh makanan gara2 pelayanan …",0.2023,1
Kecewa dgn pelayanan disini stok ayam ga lengkap pesennya paha yg dikasih malah sayap. Cukup tau,kecewa dgn pelayanan stok ayam ga lengkap pesennya paha yg dikasih sayap. tau,0.0,0
"Pelayanan nya lama. Kmrn pesen minuman, gak sampe2, udh di bilang 2 kali gak sampe juga. Di lupakan begitu saja.","pelayanan nya lama. kmrn pesen minuman, gak sampe2, udh bilang 2 kali gak sampe juga. lupakan saja.",0.0,0
sistim pemesanan dan pembayaran model baru terlihat kurang profesionalnya mcd untuk handling konsumen. tempat menunggu tidak disediakan yang seharusnya disediakan dengan sistem baru ini. Pelayanan juga lama untuk menyajikan makan.,sistim pemesanan pembayaran model profesionalnya mcd handling konsumen. menunggu disediakan disediakan sistem ini. pelayanan menyajikan makan.,0.0,0
Saya sangat kecewa dengan pelayanan mcd durent sawit.ketika saya beli paket panas dua di kasi ya ayam ya cuma 1.saya bil sama kasir ya.ayam ya musti ya 2.knp 1?.dia denger bil ya pket pnas 1.😠 .malah saya kalo mau ayam ya 1 lagi.suruh …,kecewa pelayanan mcd durent sawit.ketika beli paket panas kasi ya ayam ya 1.saya bil kasir ya.ayam ya musti ya 2.knp 1?.dia denger bil ya pket pnas 1.😠 .malah kalo ayam ya 1 lagi.suruh …,0.0,0
Payah drive thru nya. Lama bgt pelayanan nya. Jd ngantri panjang. Pas udah ngantri lama2. Sampe di pos nya. Makanan gk ready. Suruh nunggu 30 menit. Pelayanan apa itu. Kapok,payah drive thru nya. bgt pelayanan nya. jd ngantri panjang. pas udah ngantri lama2. sampe pos nya. makanan gk ready. suruh nunggu 30 menit. pelayanan itu. kapok,0.3612,1
"Kacau,pelayanan nya lama & gak beraturan,nota yg seharus nya sdh ready makanan nya malah di ilangin sama karyawan nya & gak di buatin makanan nya sampe kelewat bbrpa orang,payah banget","kacau,pelayanan nya & gak beraturan,nota yg seharus nya sdh ready makanan nya ilangin karyawan nya & gak buatin makanan nya sampe kelewat bbrpa orang,payah banget",0.3612,1
"Pesan drive thru, tanpa diinformasikan terlebih dahulu ternyata bubur belum siap sampai menunggu hampir 10 menit. Dan selama menunggu staf drive thru nya melayani dine in customer.","pesan drive thru, diinformasikan bubur menunggu 10 menit. menunggu staf drive thru nya melayani dine in customer.",0.0,0
"Makan disini dikasih kentang goreng yang sudah dingin sudah lembek, bukannya kentang yang sudah lembek tidak boleh dijual ke konsumen ya, contoh merk sebelah dong kentangnya masih panas & garing.","makan dikasih kentang goreng dingin lembek, kentang lembek dijual konsumen ya, contoh merk sebelah kentangnya panas & garing.",0.0,0
Parkirnya mahal bgt cuman sebentar kena 5000,parkirnya mahal bgt cuman sebentar kena 5000,0.0,0
"Makan disuruh pindah ga boleh satu meja berdua, bilangnya psbb eh gatau nya ada juga tuh yg satu meja berdua tp ga disuruh pindah.. ga ngenalin","makan disuruh pindah ga meja berdua, bilangnya psbb eh gatau nya tuh yg meja berdua tp ga disuruh pindah.. ga ngenalin",0.0,0
"Ice jelly coffee float nya GAK ENAK !!! Rasanya seperti air se galon dicampur kopi 1 sendok. Float nya dikit, seperti tdk niat jualan. Sangat kecewa pdhl harga 20rb.. 👎🏻👎🏻👎🏻👎🏻👎🏻 …","ice jelly coffee float nya gak enak !!! air galon dicampur kopi 1 sendok. float nya dikit, tdk niat jualan. kecewa pdhl harga 20rb.. 👎🏻👎🏻👎🏻👎🏻👎🏻 …",0.0,0
Pelayanan nya kurang cepet...di deliveri online nya... Sy order lewat gofood bs 30 mnt lebih bru bsa di antar.... Apa harus begini terus....sangat kecewa....,pelayanan nya cepet...di deliveri online nya... sy order gofood bs 30 mnt bru bsa antar.... terus....sangat kecewa....,0.0,0
Pesan sweet corn hampir sejam ga nyampe nyampe parah banget,pesan sweet corn sejam ga nyampe nyampe parah banget,0.4588,1
"untuk pelayanan tolong dong, masa iya yang didulukan reguler, dan drivethue, untuk ojol (ojek online) lama pelayanannya, sedangkan ojol juga ditunggu oleh costumer","pelayanan tolong dong, iya didulukan reguler, drivethue, ojol (ojek online) pelayanannya, ojol ditunggu costumer",0.0,0
Resto gede pelayanan lambat klau emang ga sanggup online mending tutup aja online nya,resto gede pelayanan lambat klau emang ga sanggup online mending tutup aja online nya,0.0,0
"Makan banyak persyaratannya pake isi NIK....lah, enakan makan di rumah... ketahuan bisa duduk di meja sendiri....","makan persyaratannya pake isi nik....lah, enakan makan rumah... ketahuan duduk meja sendiri....",0.0,0
Kemasan utk bawa makanan/minuman dari kertas yg mudah robek apabila terkena air minuman dingin. Mohon di pisah kantong makanan dan minuman.,kemasan utk bawa makanan/minuman kertas yg mudah robek terkena air minuman dingin. mohon pisah kantong makanan minuman.,0.0,0
Tolong di perbaiki utuk sepeker akitf.utuk memanggil derver ojek online.sepeker sembar.tolong di ganti.biar ojek online bisa dengarnya.,tolong perbaiki utuk sepeker akitf.utuk memanggil derver ojek online.sepeker sembar.tolong ganti.biar ojek online dengarnya.,0.0,0
Mau makan aja ribet.sy makan byr pake uang bukan pake kartu vaksin.secara scan udah.cekin udh.dtny krtu vaksin sgala.,makan aja ribet.sy makan byr pake uang pake kartu vaksin.secara scan udah.cekin udh.dtny krtu vaksin sgala.,0.0,0
"Harus ada yg atur antrian drive thru, jadi ga saling serobot sebab antrian dari 2 gerbang yg berbeda.","yg atur antrian drive thru, ga serobot antrian 2 gerbang yg berbeda.",0.0,0
Payah.. Semua Payah.. Pelayanan kurang.. Ojol wilayah situ lebih Parah.. …,payah.. payah.. pelayanan kurang.. ojol wilayah situ parah.. …,0.0,0
"anak ga boleh masuk McD karena ga bawa HP utk scan QR, padahal bareng ayah ibu nya ...","anak ga masuk mcd ga bawa hp utk scan qr, bareng ayah nya ...",0.0,0
"Asli mcd duren sawit ini udah gak kaya dulu lagi. Menu display & aslinya benar"" beda. Dari pada ke mcd mending ke carl's aja sekalian.","asli mcd duren sawit udah gak kaya lagi. menu display & aslinya benar"" beda. mcd mending carl's aja sekalian.",0.0,0
Sangat tidak recomended untuk makan bersama keluarga maupun mitra kerja. Pelayanan lambat,recomended makan keluarga mitra kerja. pelayanan lambat,0.0,0
"Jangan pernah pesan bubur ayam disini,cuma mitos selalu gak ada ,..selalu habis..hapus aja menu bubur.. setiap kesana selalu kehabisan.. anjiiiiirrr","pesan bubur ayam disini,cuma mitos gak ,..selalu habis..hapus aja menu bubur.. kesana kehabisan.. anjiiiiirrr",0.0,0
"Kaga tau dah, org kita kaga mampir. Cuman lewat doang.","kaga tau dah, org kaga mampir. cuman doang.",0.0,0
"Untuk online gk bisa pakai nontunai mulai tgl 15 okt 2019,, hari gini musti cash?? Haloooooooooo","online gk pakai nontunai tgl 15 okt 2019,, gini musti cash?? haloooooooooo",0.0,0
Lambat service time nya klo sudah di atas jam 10 malam.. Tolong di perbaiki service time nya Dan di tambah crew nya di malam hari😂😂 …,lambat service time nya klo jam 10 malam.. tolong perbaiki service time nya crew nya malam hari😂😂 …,0.0,0
makanan nya enak sih tp pelayan nya parah nggak di cek kembali pesanan yg di pesan,makanan nya enak sih tp pelayan nya parah nggak cek pesanan yg pesan,0.0,0
"Service was really bad for drive thru, they didn't care about your orders and would told you to order something else. If you're not paying attention they'll give upsize menu without your consent, so watchout..","service was really bad for drive thru, they didn't care about your orders and would told you to order something else. if you're not paying attention they'll give upsize menu without your consent, so watchout..",-0.7956,0
Maaf McD. walaupun saya tau ini rumah makan asing yg karyawannya warga pribumi. Tapi saya tetap kekeh dukung UKM ya. Biar uangnya di Indonesia aja.,maaf mcd. tau rumah makan asing yg karyawannya warga pribumi. kekeh dukung ukm ya. biar uangnya indonesia aja.,0.0,0
"Worst. Lebih baik makan di warteg, kamu masih dihargai di kasih piring dan sendok garpu, disini kamu spt kucing dikasih makan di piring kertas","worst. makan warteg, dihargai kasih piring sendok garpu, spt kucing dikasih makan piring kertas",-0.6249,0
No go because of covid protocol. Isi data diri lengkap kaya ngurus akte di kecamatan. Not good for sales,no go because of covid protocol. isi data lengkap kaya ngurus akte kecamatan. not good for sales,-0.5583,0
Ter lalu lama menyajikan makanan nya Terlalu lambat dalam bekarja tolong di tegasi lagi kariawan nya..,ter menyajikan makanan nya lambat bekarja tolong tegasi kariawan nya..,0.0,0
"Au ah, cuma berhenti depannya karena lampu merah, di anggap berkunjung Ama Mbah google","au ah, berhenti depannya lampu merah, anggap berkunjung ama mbah google",0.0,0
Buat mcd duren sawit...ini resto siap saji apa siap antri adakah yg bisa jawab...ga sesuai dengan julukan siap saji cocok nya SIAP ANTRI!!!!!!,mcd duren sawit...ini resto saji antri adakah yg jawab...ga sesuai julukan saji cocok nya antri!!!!!!,0.0,0
"Ayamnya ga fresh, pertama kalinya di bikin sakit perut,dan muntah"" sama fast food ginian 😩 …","ayamnya ga fresh, kalinya bikin sakit perut,dan muntah"" fast food ginian 😩 …",0.3182,1
Saya pesan online ayam spicy kok yg dtng malah ayam crispy apakah gk bisa bedain orderan ?,pesan online ayam spicy yg dtng ayam crispy gk bedain orderan ?,0.0,0
"Gile mesen panas large tapi ayamnya kecil, lebih kecil dari yg biasa KESEL","gile mesen panas large ayamnya kecil, yg kesel",0.0,0
"Pesen mcflurry, porsinya cmn setengah drpd di mcd2 lainnya Manajemen gmn ini woi","pesen mcflurry, porsinya cmn drpd mcd2 manajemen gmn woi",0.0,0
Kasir bagian penerimaan order Pesanan Drive thrue ga sopan,kasir penerimaan order pesanan drive thrue ga sopan,0.0,0
"Lama banget untuk pemesanan ojol, padahal sistem sudah di perbarui, tapi pelayanan tidak tambah cepat","banget pemesanan ojol, sistem perbarui, pelayanan cepat",0.0,0
"Demi apapun gua dapet kasir judes, emosi gua liatnya","apapun gua dapet kasir judes, emosi gua liatnya",0.0,0
MCD Buaran Pelayanannya Gak Banget... Customer dibiarkan Menunggu Tanpa Kata Maaf...,mcd buaran pelayanannya gak banget... customer dibiarkan menunggu maaf...,0.0,0
Belum jam 22.00 sudah tutup aplikasi...ga sesuai...,jam 22.00 tutup aplikasi...ga sesuai...,0.0,0
Mending makan di Q lima mensejahterakan ekonomi rakyat sendiri .dari pada mensejahterakan emerika sama israel,mending makan q mensejahterakan ekonomi rakyat .dari mensejahterakan emerika israel,0.0,0
Kasir pelayanya seperti bos besar...melayani driver kurang baik,kasir pelayanya bos besar...melayani driver,0.0,0
"Payah, drive thru suruh tunggu... setelah dapat pesenan nasi gak ada..","payah, drive thru suruh tunggu... pesenan nasi gak ada..",0.0,0
"Wi-fi nya rusak,gak bisa buat download permainan","wi-fi nya rusak,gak download permainan",0.0,0
"The bags you get for delivery are annoying, waste of money, and bad for the environment","the bags you get for delivery are annoying, waste of money, and bad for the environment",-0.8402,0
"Kurang nyaman..kurang bersih.lambat merapikan meja/kursi,","nyaman..kurang bersih.lambat merapikan meja/kursi,",0.0,0
"Ada kasirnya yang kurang sopan, dan nyeleneh ke customer saya merasa kurang di hargai!!!!","kasirnya sopan, nyeleneh customer hargai!!!!",0.0,0
"Nunggu nya lama sekali sejam lebih mohon untuk karyawan nya di tambah atau gmna,","nunggu nya sejam mohon karyawan nya gmna,",0.0,0
Karena pajak pembelian dibebankan kepada konsumen....,pajak pembelian dibebankan konsumen....,0.0,0
Mau makan di suruh bawa pulang.. tutup aja sekalian !!,makan suruh bawa pulang.. tutup aja !!,0.0,0
Belum pernah hanya lewat aja 🤭 …,aja 🤭 …,0.0,0
Tidak ramah,ramah,0.0,0
"harganya mahal, heran banyak yg suka nongs dimari","harganya mahal, heran yg suka nongs dimari",0.0,0
parah bngt pesen mcflurry color surprise color2annya gaada. PARAH!,parah bngt pesen mcflurry color surprise color2annya gaada. parah!,0.3382,1
Lama pelayanannya. Antri sampe sejam,pelayanannya. antri sampe sejam,0.0,0
"Sangat lama pelayanannya,tolong di perbaikin lg","pelayanannya,tolong perbaikin lg",0.0,0
Ah jelek orderan tutup mlu tiap mlm,ah jelek orderan tutup mlu mlm,-0.34,0
"Lagi cod lewat olx,mao tau aja ni google","cod olx,mao tau aja ni google",0.0,0
"Terlalu ramai, sulit cari tempat duduk","ramai, sulit cari duduk",0.0,0
Ada tempat parkir nya dan dekat jln raya,parkir nya jln raya,0.0,0
"Katanye 24 jam, gue order online tutup","katanye 24 jam, gue order online tutup",0.0,0
Pelayan tidak ramah,pelayan ramah,0.0,0
Tempat parkir kurang memadai.,parkir memadai.,0.0,0
Tempatnya bagus lebih baik Drive thru,tempatnya bagus drive thru,0.0,0
Biasa aja..semua mc d sm standart,aja..semua mc d sm standart,0.0,0
Lmbt pelayanan nya,lmbt pelayanan nya,0.0,0
CS salah memberikan informasi dan tidak mau bertanggungjawab,cs salah informasi bertanggungjawab,0.0,0
Bnyk yg nongki mo mkn meja penuh,bnyk yg nongki mo mkn meja penuh,0.0,0
